id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
13153337;https://www.airbnb.com/rooms/13153337;Great apartment next to Vondelpark & Museumsquare;33654779;Sterre;f;Zuid;Entire apartment;Entire home/apt;1 bath;2;2;"[""Wifi"", ""Iron"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Heating"", ""Smoke alarm""]";100.00;2;2016-07-28;2016-11-28;100;10;10;10;10;10;10;0.04
13153552;https://www.airbnb.com/rooms/13153552;Cosy Studio in lively and beautiful Pijp Area;65075963;Jacco;f;De Pijp - Rivierenbuurt;Private room in apartment;Private room;Private half-bath;;0;"[""Wifi"", ""Host greets you"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""TV"", ""Heating"", ""Dishes and silverware""]";65.00;200;2016-06-16;2020-09-12;91;9;9;10;10;10;9;3.65
13160246;https://www.airbnb.com/rooms/13160246;Lovely 4p apartment in the vibrant West;2969181;Jasper;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;2;2;"[""Wifi"", ""Iron"", ""Hangers"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";149.00;5;2016-06-06;2016-09-12;96;10;10;10;10;8;8;0.09
13160513;https://www.airbnb.com/rooms/13160513;Bed & Breakfast de Egelantier midden in de Jordaan;73492507;Jolande;t;Centrum-West;Private room in bed and breakfast;Private room;1.5 baths;1;0;"[""Lock on bedroom door"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""High chair"", ""Wifi"", ""Pocket wifi"", ""Hot water"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Iron"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Breakfast""]";127.00;279;2016-05-29;2020-08-07;98;10;10;10;10;10;10;5.04
13169294;https://www.airbnb.com/rooms/13169294;Cosy family house in a quiet neigbourhood.;56203376;Ineke;f;Watergraafsmeer;Entire house;Entire home/apt;1 bath;3;3;"[""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""Paid parking on premises"", ""Oven"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";175.00;12;2016-06-14;2018-07-01;93;10;8;9;10;10;9;0.22
13183417;https://www.airbnb.com/rooms/13183417;Spacious apartment on walking distance to centre!;2324005;Marleen;f;De Baarsjes - Oud-West;Entire condominium;Entire home/apt;1 bath;3;0;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";120.00;5;2016-07-25;2019-08-16;96;10;9;10;10;10;10;0.09
13189108;https://www.airbnb.com/rooms/13189108;"Luxurious Quiet 90m2 Penthouse in ""de Pijp""";73801141;Dylan;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1.5 baths;1;1;"[""Wifi"", ""Iron"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Air conditioning"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""First aid kit"", ""Washer"", ""Smoke alarm""]";170.00;23;2016-06-27;2017-07-17;98;10;10;10;10;10;10;0.42
13189183;https://www.airbnb.com/rooms/13189183;Amsterdam;73611120;Arlette;f;Centrum-Oost;Entire apartment;Entire home/apt;1 bath;2;2;"[""Wifi"", ""Hot water"", ""Private entrance"", ""Hangers"", ""Essentials"", ""Cable TV"", ""TV"", ""Heating""]";130.00;3;2016-08-09;2017-02-27;100;10;9;10;10;10;9;0.06
13196981;https://www.airbnb.com/rooms/13196981;Charming apartment with garden near Vondelpark;65712770;Martina;f;Zuid;Entire apartment;Entire home/apt;1 bath;1;1;"[""Microwave"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Private entrance"", ""Cable TV"", ""TV"", ""Baby bath"", ""Body soap"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Shower gel"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Portable fans"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Conditioner"", ""Dryer"", ""Essentials"", ""Laundromat nearby"", ""Extra pillows and blankets"", ""Hair dryer"", ""Changing table"", ""Heating"", ""Bed linens"", ""Washer""]";109.00;24;2017-05-14;2019-09-15;99;10;10;10;10;10;10;0.55
13198742;https://www.airbnb.com/rooms/13198742;Apt with 'Village feeling' near centre Amsterdam;73921467;Marianne;f;Watergraafsmeer;Entire apartment;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Private entrance"", ""Hangers"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""TV"", ""Heating""]";95.00;14;2016-06-27;2017-05-08;96;10;9;10;10;9;9;0.26
13199169;https://www.airbnb.com/rooms/13199169;Lovely family house in Amsterdam;47570656;Jeroen;f;Oud-Noord;Entire house;Entire home/apt;1 bath;2;4;"[""Wifi"", ""Iron"", ""Hangers"", ""Free parking on premises"", ""Essentials"", ""Dryer"", ""Cable TV"", ""First aid kit"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";90.00;1;2017-01-02;2017-01-02;80;8;10;8;8;8;10;0.02
13212336;https://www.airbnb.com/rooms/13212336;Jordaan apartment on a canal with fire place;2402228;Lyndall;t;Centrum-West;Entire apartment;Entire home/apt;1 bath;1;0;"[""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Lockbox"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";145.00;27;2016-06-20;2020-01-12;98;10;9;10;10;10;9;0.49
13216269;https://www.airbnb.com/rooms/13216269;Spacious apartment next to park and city center;5833534;Sylvester;f;Westerpark;Entire apartment;Entire home/apt;1.5 baths;2;2;"[""Wifi"", ""Iron"", ""Patio or balcony"", ""Hot water"", ""Hangers"", ""Host greets you"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Stove""]";200.00;6;2016-10-24;2019-01-03;100;10;10;10;10;10;10;0.12
13221025;https://www.airbnb.com/rooms/13221025;Great Apartment in a fantastic location!;24630452;Pranav;f;Buitenveldert - Zuidas;Private room in apartment;Private room;1 shared bath;1;1;"[""Wifi"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Air conditioning"", ""Dryer"", ""Kitchen"", ""TV"", ""Heating"", ""Gym"", ""Washer"", ""Smoke alarm"", ""Pool"", ""Elevator""]";70.00;1;2016-05-28;2016-05-28;100;10;10;10;10;6;10;0.02
13229949;https://www.airbnb.com/rooms/13229949;Gustav room - large with private balcony!!;54519450;Anna;f;Geuzenveld - Slotermeer;Private room in house;Private room;1.5 baths;1;1;"[""Wifi"", ""Iron"", ""Hangers"", ""Lock on bedroom door"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Breakfast""]";59.00;10;2016-05-31;2017-06-03;94;10;9;10;10;9;9;0.18
13247212;https://www.airbnb.com/rooms/13247212;Modern houseboat on broad canal - very central;8657706;Elwin;t;Centrum-Oost;Houseboat;Entire home/apt;1.5 baths;1;1;"[""Microwave"", ""Carbon monoxide alarm"", ""Freezer"", ""First aid kit"", ""Baking sheet"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Bathtub"", ""Fire extinguisher"", ""Kitchen"", ""Paid street parking off premises"", ""Cooking basics"", ""Lockbox"", ""Iron"", ""Nespresso machine"", ""Dishwasher"", ""Dedicated workspace"", ""BlueNode & B&W sound system with Bluetooth and aux"", ""Dryer"", ""Essentials"", ""Laundromat nearby"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Heating"", ""Waterfront"", ""Washer""]";211.00;42;2016-06-12;2019-10-21;99;10;10;10;10;10;9;0.77
13254687;https://www.airbnb.com/rooms/13254687;Houseboat near Jordaan (120 m2);1250756;Geertje;f;Westerpark;Boat;Entire home/apt;1 bath;3;3;"[""First aid kit"", ""Hot tub"", ""Smoke alarm"", ""Paid parking on premises"", ""Cable TV"", ""TV"", ""Wifi"", ""Pocket wifi"", ""Hot water"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer""]";295.00;67;2016-06-20;2019-05-27;97;9;9;10;10;10;9;1.23
13256562;https://www.airbnb.com/rooms/13256562;Huge apartment (132 m2) near the center of A'dam!!;56741226;Mikel;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;3;3;"[""Wifi"", ""Oven"", ""Iron"", ""Microwave"", ""Coffee maker"", ""Dishwasher"", ""Hangers"", ""Patio or balcony"", ""Garden or backyard"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""TV"", ""Heating"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Smoke alarm"", ""Stove""]";220.00;8;2016-07-09;2018-09-10;98;10;10;10;10;10;10;0.15
13260806;https://www.airbnb.com/rooms/13260806;Beautiful Townhouse in the heart of Amsterdam!;10381584;Jeroen;f;De Baarsjes - Oud-West;Entire townhouse;Entire home/apt;3 baths;4;4;"[""Barbecue utensils"", ""Children\u2019s books and toys"", ""Microwave"", ""Table corner guards"", ""Carbon monoxide alarm"", ""Freezer"", ""First aid kit"", ""Baking sheet"", ""Refrigerator"", ""HDTV with Netflix, premium cable"", ""Central heating"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Washer \u2013\u00a0In unit"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Babysitter recommendations"", ""Cable TV"", ""Window guards"", ""BBQ grill"", ""Baby bath"", ""Body soap"", ""Pack \u2019n Play/travel crib"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Dryer \u2013\u00a0In unit"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Piano"", ""Garden or backyard"", ""Iron"", ""Nespresso machine"", ""Dishwasher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Conditioner"", ""Paid parking off premises"", ""Essentials"", ""Sonos Bluetooth sound system"", ""Fireplace guards"", ""Extra pillows and blankets"", ""Hair dryer"", ""Changing table"", ""Bed linens""]";400.00;5;2017-01-03;2020-01-04;92;10;9;10;10;10;8;0.10
13261114;https://www.airbnb.com/rooms/13261114;BIG 3BR 1930’S HOME | HUGE TERRACE | FAMILIES ONLY;72454936;Linda;f;Watergraafsmeer;Entire apartment;Entire home/apt;1 bath;2;4;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Paid parking on premises"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Cable TV"", ""Window guards"", ""TV"", ""Pack \u2019n Play/travel crib"", ""Stove"", ""Wifi"", ""Pocket wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Shower gel"", ""Shampoo"", ""Bathtub"", ""Fire extinguisher"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""EV charger"", ""Room-darkening shades"", ""Dishwasher"", ""Host greets you"", ""Baby safety gates"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Changing table"", ""Heating""]";163.00;8;2017-08-07;2019-08-08;90;10;9;10;10;9;9;0.20
13262679;https://www.airbnb.com/rooms/13262679;Green paradise studio next to the Vondelpark;11098265;Sigyn;t;Zuid;Private room in apartment;Private room;1 private bath;;1;"[""Microwave"", ""Lock on bedroom door"", ""Single level home"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Pack \u2019n Play/travel crib"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Room-darkening shades"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating""]";96.00;282;2016-07-06;2020-08-06;97;10;10;10;10;10;9;5.22
13262950;https://www.airbnb.com/rooms/13262950;Spacious apartment with sunny roof terrace;61401345;Ingrid;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;2;3;"[""Microwave"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";139.00;21;2016-08-07;2019-08-09;90;10;9;10;10;9;8;0.40
13263144;https://www.airbnb.com/rooms/13263144;Bright and cozy apartment close to the Vondelpark;23079996;Hester;f;Zuid;Entire apartment;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Iron"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""Heating"", ""Washer""]";112.00;16;2016-06-14;2019-10-20;99;10;10;10;10;9;10;0.29
13267952;https://www.airbnb.com/rooms/13267952;Trendy 70m2 apartment, water view & great location;27159987;Stefanie;f;Westerpark;Entire apartment;Entire home/apt;1.5 baths;1;1;"[""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer""]";135.00;11;2016-08-08;2018-08-05;96;10;10;10;10;10;9;0.21
13268428;https://www.airbnb.com/rooms/13268428;Spacious room only 15 min. to centre of Amsterdam;2527236;Janine;f;Noord-Oost;Private room in apartment;Private room;1 bath;1;1;"[""Wifi"", ""Iron"", ""Hangers"", ""Lock on bedroom door"", ""Host greets you"", ""Shampoo"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating"", ""Smoke alarm"", ""Breakfast""]";68.00;66;2016-06-13;2020-02-20;90;9;9;9;9;8;9;1.20
13269364;https://www.airbnb.com/rooms/13269364;Comfortable room 15 minutes to Amsterdam centre.;2527236;Janine;f;Noord-Oost;Private room in apartment;Private room;1 shared bath;1;1;"[""Free parking on premises"", ""Kitchen"", ""Shampoo"", ""Hair dryer"", ""Lock on bedroom door"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Hot tub""]";55.00;6;2016-06-14;2016-09-18;87;9;10;9;10;9;10;0.11
13277304;https://www.airbnb.com/rooms/13277304;Spacious and light apartment in Amsterdam;364435;Joëlle;f;IJburg - Zeeburgereiland;Entire apartment;Entire home/apt;1.5 baths;2;2;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""High chair"", ""Children\u2019s dinnerware"", ""Babysitter recommendations"", ""TV"", ""Baby bath"", ""Baby monitor"", ""Wifi"", ""Hot water"", ""Hangers"", ""Crib"", ""Shampoo"", ""Kitchen"", ""Elevator"", ""Iron"", ""Room-darkening shades"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Changing table"", ""Heating"", ""Washer""]";120.00;12;2017-04-16;2020-01-02;97;10;10;10;10;9;10;0.27
13277742;https://www.airbnb.com/rooms/13277742;A comfortable cosy bedroom with private bathroom;18261716;Lucile;f;Zuid;Private room in apartment;Private room;1 bath;1;1;"[""Wifi"", ""Iron"", ""Hangers"", ""Lock on bedroom door"", ""Shampoo"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";80.00;9;2016-09-12;2017-04-24;80;8;9;9;9;9;9;0.17
13285911;https://www.airbnb.com/rooms/13285911;Stylish Apartment Amsterdam Old West.;6053415;Matthijs;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1;1;"[""Microwave"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Gym"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";150.00;21;2016-06-28;2020-01-01;100;10;10;10;10;9;10;0.39
13291327;https://www.airbnb.com/rooms/13291327;Appartment with garden, 5 min from Vondelpark;74999205;Roderik;t;Zuid;Entire apartment;Entire home/apt;1 bath;2;4;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";180.00;54;2016-08-07;2019-10-06;98;10;9;10;10;9;9;1.02
13294032;https://www.airbnb.com/rooms/13294032;Private room next to Vondelpark & Museumsquare;33654779;Sterre;f;Zuid;Private room in apartment;Private room;1 bath;1;1;"[""Wifi"", ""Oven"", ""Iron"", ""Garden or backyard"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""Heating"", ""Cooking basics"", ""Dishes and silverware"", ""Refrigerator"", ""Smoke alarm""]";90.00;8;2016-09-25;2017-11-19;95;10;10;10;10;10;9;0.16
13294936;https://www.airbnb.com/rooms/13294936;Spacious apartment with rooftop terrace!;41519249;Nienke;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;2;2;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";229.00;11;2016-06-27;2019-12-10;96;9;10;10;10;9;9;0.20
13296926;https://www.airbnb.com/rooms/13296926;Cosy apartment near Oosterpark!;75060808;Tycho;f;Oud-Oost;Entire apartment;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Iron"", ""Host greets you"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";95.00;21;2016-06-13;2020-01-02;99;10;10;10;10;9;9;0.38
13304765;https://www.airbnb.com/rooms/13304765;Recently renovated double bedroom near centre;9255551;Joris;f;De Pijp - Rivierenbuurt;Private room in apartment;Private room;1.5 shared baths;1;1;"[""Wifi"", ""Iron"", ""Hangers"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dedicated workspace"", ""Essentials"", ""First aid kit"", ""Hair dryer"", ""Heating"", ""Washer"", ""Smoke alarm""]";66.00;283;2016-07-31;2019-06-25;96;10;9;10;10;10;9;5.32
13307625;https://www.airbnb.com/rooms/13307625;B&B center 2BR Family away w/BALCONY;13405827;Cap Homes;f;Centrum-Oost;Private room in bed and breakfast;Private room;1 private bath;2;2;"[""Wifi"", ""Iron"", ""Microwave"", ""Coffee maker"", ""Hangers"", ""Host greets you"", ""Long term stays allowed"", ""Shampoo"", ""Fire extinguisher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";263.00;5;2016-11-19;2018-12-20;90;10;9;10;10;10;8;0.10
13308006;https://www.airbnb.com/rooms/13308006;Authentic Amsterdam Basement;35762833;Marian;t;De Baarsjes - Oud-West;Private room in townhouse;Private room;1 shared bath;2;2;"[""Lock on bedroom door"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Smoke alarm"", ""Paid parking on premises"", ""Wifi"", ""Hot water"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";74.00;108;2016-06-13;2020-10-12;98;10;10;10;10;10;9;1.97
13308302;https://www.airbnb.com/rooms/13308302;Central 3BR Spacious w/3 balconies/Jordaan;13405827;Cap Homes;f;Centrum-West;Entire apartment;Entire home/apt;1 bath;3;3;"[""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";230.00;23;2016-09-19;2020-06-28;98;10;10;10;10;10;10;0.45
13309968;https://www.airbnb.com/rooms/13309968;Spacious private bedroom;75209823;Thomas;t;De Pijp - Rivierenbuurt;Private room in apartment;Private room;1 shared bath;1;1;"[""Wifi"", ""Iron"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Host greets you"", ""Lock on bedroom door"", ""Shampoo"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm""]";32.00;182;2016-07-03;2020-10-17;96;10;10;10;10;10;9;3.36
13311521;https://www.airbnb.com/rooms/13311521;Double bedroom in a townhouse in Amsterdam North;19950257;Beth;f;Noord-Oost;Private room in townhouse;Private room;1.5 shared baths;1;1;"[""Wifi"", ""Iron"", ""Shampoo"", ""Free parking on premises"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Smoke alarm"", ""Breakfast""]";50.00;22;2016-06-22;2017-02-06;96;10;10;10;10;9;9;0.40
13313569;https://www.airbnb.com/rooms/13313569;Spacious apartment with two separate bedrooms;74273271;Stefan;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;2;2;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";166.00;49;2016-06-07;2019-09-06;95;10;9;10;10;9;9;0.89
13323689;https://www.airbnb.com/rooms/13323689;3BR FAMILY away w/private garden near Vondelpark;13405827;Cap Homes;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;3 baths;3;3;"[""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";246.00;8;2017-04-07;2019-12-29;100;10;9;10;10;10;10;0.18
13324058;https://www.airbnb.com/rooms/13324058;Charming new studio centrally located.;34690196;Diletta;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""First aid kit"", ""Heating"", ""Washer"", ""Smoke alarm""]";100.00;10;2016-08-28;2018-01-07;94;10;10;10;10;9;9;0.19
