"client_id";"DIR";"Age";"NumLoans";"NumRealEstateLoans";"NumDependents";"Num30.59Delinquencies";"Num60.89Delinquencies";"Income";"BalanceToCreditLimit";"Delinquent90"
31905;0,286407;44,4;6;1;3;0;0;21012,92993;0;0
31912;0,765713;42,2;17;2;2;0;0;3755,133312;0,718813;0
31920;0,155584;30,2;2;0;0;1;0;4030,782276;1,002373;1
31926;0,155591;52,1;3;1;1;1;0;10771,89601;0,860594;0
31941;0,406995;49,3;6;2;2;0;0;15151,41673;0,536138;0
31944;0,0022;65,1;8;0;0;0;0;7825,751813;0,008015;0
31961;0,126046;40,1;11;1;2;2;0;13621,83728;0,483423;0
31964;0,878268;60,4;11;2;1;0;0;4170,718553;0,030522;0
31965;0,328044;51,4;8;1;1;0;0;5034,258092;0,059402;0
31982;0,037554;55,1;10;0;0;0;0;10552,24135;0,135005;0
32001;1,743429;65,2;14;4;1;0;0;6905,664172;0,015577;0
32019;0,105887;33,1;2;0;1;0;0;5288,54005;0,000201;0
32021;0,125589;65,3;1;0;0;0;0;1933,042894;0,809571;0
32032;0,465189;35,1;13;1;1;0;0;5034,619697;0,000272;0
32058;0,982502;40,1;6;1;0;2;0;2017,950999;0,872314;0
32067;0,235876;38,3;7;0;1;0;1;4941,353613;0,62939;0
32072;0,204377;52,3;8;1;2;0;0;5737,164655;0,018862;0
32081;0,161173;63,4;1;0;0;0;0;2834,195671;1,00946;1
32083;0,099979;29;2;0;0;0;0;2005,258087;0,35564;0
32097;0,081406;46,2;2;0;0;3;0;4321,454766;1,005508;1
32105;0,157145;54;20;1;2;0;0;12563,11241;0,005926;0
32116;0,050974;53,2;17;6;0;4;1;236318,538;0;1
32119;0,507039;36,3;9;1;0;0;0;6096,799541;0,150873;0
32121;0,897779;43,1;18;2;3;0;0;3273,652292;0,398969;1
32133;0,031786;75,7;3;0;0;0;0;1893,412718;0,39021;0
32134;0,267227;36,1;32;1;2;0;0;12023,17637;0,122491;0
32140;0,332671;63;10;0;0;0;0;504,095066;0,104175;0
32144;0,541499;63,6;11;1;1;0;0;6000,496039;0,658716;0
32152;0,252161;45,3;4;0;3;2;3;5542,889867;0,81998;1
32154;0,132282;56,3;6;0;0;2;1;6189,582047;1,008193;1
32167;0,672174;45;11;2;1;0;0;6727,735141;0,487476;0
32182;0,339065;33,2;8;1;0;0;0;4470,186468;0,047232;0
32187;2,561434;70,1;13;1;0;0;0;519,85695;0,001963;0
32196;1,105185;68,6;19;1;1;0;0;4597,75593;0,69291;0
32206;0,56573;27,3;5;1;4;2;0;2515,27834;1,092095;0
32211;0,044343;33,3;8;0;0;0;0;3164,548067;0,184318;0
32212;1,0288;45,3;6;1;2;0;0;3774,409483;0,002351;0
32219;0,206081;33;20;0;0;0;0;3342,682092;0,122107;0
32220;0,321479;43,4;11;2;2;0;0;11044,96912;0,976496;0
32226;0,697051;29,1;14;2;2;0;0;3993,106336;0,945932;0
32240;0,139266;34,3;5;0;1;2;0;2625,592494;1,307988;1
32242;1,126496;47,2;10;1;1;0;0;1204,315399;0,299179;0
32248;0,057342;70,6;9;1;0;0;0;4304,374769;0,015141;0
32271;0,552859;79,1;8;2;1;0;0;3829,272586;0,585411;0
32274;0,619361;42,2;12;2;1;0;0;9712,425519;0,697538;0
32276;0,03841;91,4;3;0;0;0;0;4580,87636;0,201313;0
32277;0,02009;25;3;0;1;0;0;1468,21919;0,327341;0
32281;0,345181;50,5;17;1;4;0;0;22127,07363;0;0
32284;0,349843;40,4;7;2;1;0;0;7153,052279;0;0
32288;1,161437;30,2;9;0;0;0;0;504,000286;0;0
32297;0,364647;63,6;5;0;0;0;0;2073,067843;0,729175;0
32300;0,496417;61,6;11;1;1;0;0;3105,071987;0,046187;0
32303;0,047651;45,3;2;0;3;2;1;4586,856343;0,794642;0
32304;0,001971;69,5;19;0;0;0;0;13396,50286;0,004912;0
32307;0,295116;42;5;2;3;0;0;9709,117157;0,694742;0
32308;0,73658;67,6;9;4;0;0;0;8852,703597;0,15115;0
32310;0,021106;35,2;5;0;0;0;0;12040,08338;0,124062;0
32312;0,005896;52,4;11;0;1;0;0;5663,030261;0,034604;0
32316;0,063562;54,4;4;0;1;0;0;3902,373373;0,324814;0
32317;0,076331;56,5;11;0;0;0;0;7978,119509;0,015686;0
32331;0,395814;60,5;12;2;0;0;0;10058,42202;0,545907;0
32337;0,32168;64,1;19;2;0;0;0;5003,481101;0,030486;0
32341;0,005545;28,2;1;0;0;0;0;2921,179365;0,547803;0
32344;0,229864;54,5;14;1;3;0;0;4707,731634;0,013595;0
32359;0,403766;36;6;0;2;2;1;2121,665109;0,744384;0
32362;0;31,2;4;0;0;1;0;2013,000044;1,002434;0
32364;0,263598;48,4;13;1;0;0;0;9667,179025;0,644876;1
32365;0,128057;35,2;2;0;1;1;0;2854,340528;1,002555;0
32382;0,055219;29,3;5;0;0;0;0;7545,661488;0,47;0
32385;0,435468;51,2;12;0;2;0;0;2370,544565;0,455313;0
32387;0,100729;42,1;4;0;0;0;0;9645,289326;0,504348;0
32392;0,221966;37,2;5;1;3;0;0;9673,92472;0,183346;0
32402;0,329262;68,7;14;0;0;0;0;4006,50984;0,380649;0
32404;0,027964;59,1;4;1;0;0;0;9041,361225;0;0
32418;0,100028;45,3;9;0;0;0;0;3765,255636;0,050051;0
32423;0,251464;30,2;6;0;1;0;0;4300,687369;0,087071;0
32425;0,041083;27,2;7;0;0;0;0;3083,151727;0,330739;0
32426;0,000759;61,6;6;0;0;0;0;5327,315;0;0
32428;0,31103;51,4;18;0;0;0;0;7149,712688;0,660092;0
32431;0,813444;49,2;6;1;1;0;0;4200,901142;0,625678;0
32453;0,275935;34;4;0;2;0;0;5020,925407;0,836508;0
32473;0,266495;64,1;3;0;0;0;0;1343,438921;0,011867;0
32485;0,831366;38,3;25;5;4;0;0;11375,03279;0,446135;0
32488;0,312976;80,7;22;1;0;0;0;5840,917183;0,044867;0
32497;0,305719;60,4;7;2;1;0;0;9702,009168;0,267519;0
32508;0,166171;64,6;9;2;0;0;0;14994,1166;0,013413;0
32509;0,44453;45;9;1;1;0;0;4303,196797;0,372571;0
32512;0,618576;50,2;9;1;1;0;0;9235,848709;0,572133;0
32522;0,689132;46,1;10;1;1;0;0;4313,475472;0,853568;0
32535;0,065618;58,1;7;0;2;0;0;10367,12737;0,135893;0
32537;0,492069;57,5;16;1;0;0;0;4777,661588;0,285208;0
32538;0,338666;48,3;10;2;2;1;0;13101,90655;0,136457;0
32542;0,509851;68,3;17;2;0;0;0;5923,929119;0,020422;0
32551;0,369973;41,3;4;1;2;0;0;5232,941227;0,653569;0
32558;0,415895;52,3;11;1;0;0;0;6290,646362;0,201816;0
32562;0,471937;46,2;8;2;3;0;0;9465,237429;0,659479;0
32571;0,19112;62,3;8;1;0;0;0;15044,10492;0,363951;0
32581;0,544894;59,3;2;1;5;1;0;2332,018426;0,930872;0
32582;0,218125;57,4;12;2;2;0;0;14076,12456;0,068308;0
32583;0,297539;69,6;12;2;1;0;0;8064,51943;0,163151;0
32586;0,005165;79,4;7;0;0;0;0;7988,61971;0,02397;0
32599;0,338986;65,2;13;3;0;0;0;14853,13595;0,05946;0
32602;0,167565;72,4;9;1;0;1;0;2008,363032;0,174799;0
32604;0,307862;67,2;7;1;1;0;0;4107,347285;0,0576;0
32624;0,609383;46,1;10;1;1;0;0;4465,253339;0,182336;0
32628;0,007637;80,3;6;0;0;0;0;4096,618149;0,023403;0
32642;0;54;6;0;0;0;0;12558,74135;0;0
32645;0;23,1;1;0;0;0;0;1,004864;1,000892;0
32654;0,004385;49;2;0;0;1;0;3471,041534;0,92023;0
32674;0,78071;49;15;5;2;3;0;9613,843565;0,027091;0
32688;0,389397;51,4;19;2;2;1;0;15636,39982;0,588758;0
32695;0,036462;53;5;0;2;5;1;4221,683768;1,021418;1
32697;0,413084;31;11;1;2;0;0;6120,977131;0,228057;0
32707;0,356769;37,3;7;2;2;0;0;10548,89959;0,577643;0
32713;0,543835;30,2;5;1;0;1;0;2349,878657;1,001014;0
32722;0,264353;39,2;10;2;0;0;0;10004,65046;0,053418;0
32724;0,337906;55,5;14;1;3;0;0;16522,34573;0,892006;0
32725;0,010495;54,3;2;0;0;1;0;1155,94391;0,10151;0
32732;0,183154;35;9;1;2;0;0;15506,98142;0,22174;0
32744;0,016039;80,2;8;0;0;0;0;3526,31244;0,044497;0
32746;1,511424;38,1;9;1;0;0;0;1704,756877;0,357018;0
32749;0,07461;31;4;0;1;2;0;4584,708164;1,005508;0
32757;0,887067;51,3;18;2;0;0;0;4371,16503;0,5243;0
32758;0,246757;54,2;10;0;0;0;0;6174,864182;0;0
32764;0,100703;27,2;7;0;0;0;0;6280,158771;0,089348;0
32769;0,561215;85,2;14;1;0;1;0;1842,479512;0,298326;0
32774;0,38304;55,3;17;0;1;0;0;5479,434119;0,37518;0
32776;0,751823;40,1;21;0;1;3;1;5761,156589;1,027995;1
32781;0,315189;38,2;14;2;3;0;0;12116,95894;0,341079;0
32797;0,971506;37,2;4;2;0;0;0;3600,213997;0;0
32799;0,392025;47,3;6;1;2;0;0;4774,248272;0;0
32808;0,534418;45,4;10;1;3;0;0;4756,97014;0,996124;1
32814;0,110808;27,1;9;0;0;0;0;5477,137546;0,631119;0
32816;0,256093;70,7;9;1;1;0;1;18320,24823;0,680889;1
32823;0,291349;52,4;10;1;2;0;0;8770,897906;0,240574;0
32834;0,160546;30;5;0;0;0;0;3751,905894;0,126207;1
32841;0,327319;50,3;25;1;0;0;0;6048,889112;0,196893;0
32848;0,319373;68,1;15;1;0;1;0;8063,830071;0,03172;0
32851;0,526893;51,5;11;2;1;0;0;5737,554468;0,030321;0
32862;0,126317;72,2;8;1;1;0;0;7041,158347;0,033758;0
32868;0,291076;54,3;20;2;0;0;0;6251,674528;0,181188;0
32871;0,698969;55,5;8;1;1;0;0;2047,184467;0;0
32880;0,179856;56,2;12;1;1;0;0;6859,156175;0,017993;0
32897;0,348603;48,5;10;1;1;1;0;5047,499995;0,009854;0
32900;0,255579;68,1;11;1;0;0;0;6183,627944;0,012871;0
32913;0,257544;58,2;17;2;0;0;0;7363,596697;0,073755;0
32917;0,122555;37,3;8;0;4;0;0;4406,090133;0,034387;0
32918;0,297837;33,2;12;2;2;0;0;8059,40782;0,180491;0
32928;0,538251;70,1;16;4;0;2;0;9983,772269;0;0
32939;0,049849;62,6;6;1;1;0;0;13552,34152;0,027791;0
32949;0,289543;44,2;8;1;2;0;0;15050,55313;0,057864;0
32952;3,021686;30,1;3;0;0;0;0;0;0,010912;0
32954;0,141577;84,2;6;0;0;0;0;5104,057018;0,760268;0
32959;0,255234;44,1;11;0;0;0;0;1663,514252;0,030119;0
32972;0,336068;47,3;5;0;1;0;0;2619,505866;0,42562;0
32976;0,141539;60,1;11;1;0;3;2;3575,628996;0,003685;0
32987;0,440191;40,3;15;3;3;8;1;6936,167196;1,01702;0
33005;0,313849;61,5;8;3;0;0;0;18033,65873;0,10183;0
33010;0,349845;40,1;7;2;2;0;0;5012,102005;0;0
33036;0,131164;63,6;30;1;0;0;0;7848,720685;0,115781;0
33045;0,467906;42,3;3;1;1;0;0;4288,046869;1,008114;0
33047;0,653987;62,3;15;2;0;0;0;6837,399984;0,249031;0
33053;0,423172;37,3;11;2;0;0;0;10006,57573;0,087315;0
33057;0,22664;51,3;9;1;0;0;0;6635,501063;0,120724;0
33078;0,190117;26,1;4;0;0;0;0;2306,688572;0,794693;0
33080;0,231707;41,3;9;2;0;0;0;17057,92608;0,026074;0
33081;0,479564;32,2;11;1;0;0;0;6476,593416;0,024988;0
33119;0,507458;59,1;6;1;0;1;0;2547,781818;1,008051;0
33135;0,010521;25,2;2;0;0;0;0;952,030335;1,00535;0
33147;0,467924;55,1;10;2;2;0;0;10268,26015;0,225769;0
33170;0,002001;77,2;4;0;0;0;0;6049,703487;0,019069;0
33171;0,717133;43;9;3;3;1;0;10857,68032;0,06078;0
33186;0,376924;51,3;15;2;2;1;0;9232,909085;0,237098;0
33190;0,26231;59,5;7;1;2;0;0;10024,59667;0,067273;0
33192;0,518221;52;12;2;2;0;0;5302,800902;0,043271;0
33213;0,351524;48,4;12;2;1;0;0;9249,58112;0,937633;0
33229;0,452078;69,4;6;2;0;0;0;3093,513596;0,105048;0
33249;0,214704;51,1;16;0;3;8;0;10545,80257;0,956551;0
33262;0,065418;53,4;11;2;1;0;0;40252,20534;0,132458;0
33274;0,361222;48,3;16;2;4;1;1;8034,387834;0,270775;1
33281;0,438798;31,1;9;1;0;0;0;3217,030955;0,019306;0
33297;0,434091;63,6;7;2;0;0;0;6023,783586;0,11837;0
33321;0,387228;72,7;9;0;1;0;0;2112,74342;0,308495;0
33329;0,32053;45,4;9;1;2;1;0;7571,322047;0,286531;0
33331;0,021892;56,5;7;0;2;0;0;10090,25299;0,050234;0
33339;0,291142;42,2;7;2;0;0;0;8712,000612;0,5914;0
33346;0,468051;52,1;10;1;0;1;0;3273,676277;0,383848;0
33352;0,022712;66,1;6;1;0;0;0;4415,748944;0,022035;0
33357;0,014246;52,2;2;0;1;2;0;2420,864568;1,490349;0
33373;0,359651;47,5;6;0;0;2;0;1484,639126;0,992734;0
33398;0,133164;51,5;8;2;1;0;0;14920,6806;0,75639;0
33406;0,213308;66,2;11;1;5;0;0;10589,6288;0,197668;0
33432;0,06415;39,3;1;0;0;0;0;3927,393097;1,008384;0
33441;0,255572;56,2;10;3;0;0;0;7876,752599;0,165875;0
33443;0,328694;59,4;12;1;0;0;0;8517,452251;0,240345;0
33445;0,020188;62,4;11;0;0;0;1;7068,354232;0,099576;1
33449;0,399484;75,4;8;0;0;0;0;1560,070314;0,293919;0
33452;0,235703;40,2;7;2;2;0;0;9556,563676;0,008305;0
33456;0,580652;29,3;11;2;4;0;0;5580,413131;0,651613;0
33488;0,325155;80,1;5;1;0;0;0;4526,739206;0,213803;0
33492;0,13938;28,2;10;0;0;1;0;4779,08579;0,69251;0
33497;0,200522;49,2;10;0;4;5;0;4312,285824;0,873401;1
33503;0,176421;32,2;6;0;3;1;1;8037,588265;0,603603;1
33524;0,089435;55;4;0;0;0;0;7259,70882;0,541239;0
33526;0,24265;47,3;10;1;1;0;0;8362,862236;0,097845;0
33536;0,141615;53,3;2;1;0;0;0;15711,80994;0,141411;0
33537;0,313122;60,5;14;2;0;0;0;8796,292055;0,014889;0
33553;1,492242;50,4;11;4;2;0;0;3877,783169;0,557447;0
33556;0,201869;74,5;12;1;1;0;0;5605,246123;0,015942;0
33561;0,195814;33,1;5;0;0;0;0;6659,256617;0,805542;0
33562;0,041516;76,5;9;1;0;0;0;10573,14313;0,015129;0
33565;0,121252;64,3;6;0;0;0;0;4023,331561;0,066985;0
33574;0,137715;54,2;6;1;2;0;0;8446,938571;0,001313;0
33575;0,147354;59,1;13;2;0;0;0;9172,116103;0,042576;0
33582;0,391694;34,3;5;1;0;0;0;9075,405768;0,085487;0
33600;0,291484;39,3;5;1;0;0;0;5433,64038;0;0
33602;0,312674;72,4;11;2;0;0;0;7314,429445;0,068319;0
33610;0,082094;25;1;0;1;2;0;3628,455422;1,0004;1
33611;0,089738;38,2;3;0;0;0;0;4013,177414;0,011277;0
33613;0,695687;29,1;7;1;1;0;0;2927,632069;0,618185;0
33617;0,008122;45;8;0;1;0;0;2603,910555;0,015749;0
33625;0,011161;57;4;0;1;0;0;7531,79229;0,123348;0
33638;0,160906;63,4;8;1;0;1;0;4835,466081;0,827237;0
33650;0,897299;62,6;15;3;0;0;0;3779,388027;0,10329;0
33658;0,449397;66,5;10;1;0;0;0;6015,365264;0,130043;0
33692;0,166503;51,4;14;1;1;0;0;9545,191519;0,005284;0
33702;0,598862;65,4;26;1;0;0;0;6900,547546;0,410773;0
33705;0,433008;44;9;2;2;0;0;9061,019022;0,17352;0
33708;0,462444;54,3;10;2;3;2;0;15756,73088;1,000996;0
33711;0,197618;48,3;14;2;1;0;0;7984,201685;0,09972;0
33713;1,96639;61,1;0;0;0;4;3;2196,738735;1,005511;1
33719;0,237392;25,2;10;0;0;0;0;2511,545992;0,996101;0
33722;0,165196;28,2;6;0;0;0;0;2928,377217;0,586185;0
33724;1,257062;59,5;17;2;0;1;1;2549,910008;0,129477;0
33725;0,654921;70,1;17;1;1;0;1;6301,343419;0,004093;0
33730;0,618137;49;11;2;1;0;0;4877,110074;0,06352;0
33732;0,416599;43,4;9;2;2;0;0;10200,89573;0,004572;0
33733;0,342607;51,1;8;1;0;0;0;11348,20997;0,520742;0
33736;0,211547;56;5;2;1;0;0;8801,448913;0,050732;0
33740;1,158489;34;5;2;2;0;0;4168,612723;0,706585;0
33744;0,362681;36;19;0;3;0;0;6059,531125;0,289732;0
33758;1,433491;47;5;2;4;0;0;5610,285165;0,084507;0
33767;0,483555;81,3;6;2;1;0;0;3502,37699;0,034676;0
33768;0,616173;36,3;9;1;4;1;0;5035,820526;0,262428;0
33773;0,682754;53;9;2;4;2;4;5043,308405;1,029398;1
33783;0,331144;57,1;8;2;0;0;0;5061,217991;0,066365;0
33788;1,970909;42,3;16;2;3;0;0;3160,962433;0,086085;0
33789;0,485149;29,3;7;1;2;0;0;3578,391903;0,684335;0
33790;0,749545;56,2;19;2;0;1;0;5739,874834;0,251518;0
33794;0,041625;40,2;7;0;0;0;0;10546,60766;0;0
33796;0,386948;58,3;6;2;0;0;0;5170,494219;0,855552;0
33803;0,829205;33,2;6;2;0;0;0;5544,899124;0,05937;0
33809;0,265635;63,6;11;0;0;0;0;7182,406931;0,447579;0
33812;0,259416;72,3;13;1;0;0;0;2706,478088;0,080208;0
33818;0,008305;91,1;4;0;0;0;0;2304,396156;0,009519;0
33827;0,769855;45,3;12;1;3;0;0;3609,324037;0,533856;0
33835;0,36422;73,6;8;1;1;0;0;8679,733601;0,549928;0
33840;0,24939;54,1;11;1;2;0;0;18057,57115;0,013562;0
33845;0,004835;79,3;7;0;0;0;0;2512,968205;0,002506;0
33854;0,049669;65,3;4;0;0;0;0;404,115055;1,006634;0
33867;0,353785;69;12;1;0;0;0;6910,2396;0,400935;0
33869;0,068694;46,4;3;0;2;1;0;8582,332346;0,628389;0
33873;0,269174;50,3;9;2;1;0;0;7448,175866;0,01844;0
33879;0,006378;72,2;6;0;0;0;0;3319,571376;0,018094;0
33881;0,587759;53;4;2;2;0;0;6762,748275;0,518961;0
33883;0,127026;39,1;3;0;0;0;0;7535,660821;1,004797;0
33893;0,131759;45,2;9;0;2;1;0;2969,835376;0,161897;0
33895;0,03719;45,3;9;0;0;0;0;7891,760867;0,028715;0
33904;0,337178;58,2;14;3;1;0;0;23111,49252;0,161068;0
33912;1,230955;41,1;9;4;2;0;0;9966,187226;0,182121;0
33944;0,388046;47,3;3;0;0;0;0;1209,428955;1,008753;0
33960;0,809368;41,3;10;2;0;0;0;2893,224228;0,802727;0
33971;0,002959;83,4;7;0;0;0;0;5106,998293;0,009336;0
33979;0,295779;41,4;12;1;0;0;0;7572,519333;0,206363;0
33985;0,658192;57,3;6;1;0;1;0;1401,483233;0;0
33986;0,756064;27,2;4;0;0;0;0;764,794652;0,158255;0
34001;0,784061;46,2;13;2;2;1;0;5067,419896;1,939369;0
34008;0,73606;87,4;9;1;0;0;0;8404,894961;0,00641;0
34021;0,488864;45,3;9;3;2;0;0;5020,722195;0,457368;0
34025;0,131654;32,3;4;0;0;0;0;4208,285539;0,814134;0
34039;0,592182;43;9;2;2;1;0;6471,012968;0,516331;0
34054;1,402461;54,5;11;1;1;0;0;1207,299869;0,69073;0
34073;0,321096;69,3;14;1;0;1;0;4477,250785;0,019336;0
34084;0,238495;53,1;9;0;0;0;0;7756,94275;0,622459;0
34097;0,310808;33,1;7;1;2;2;0;5531,243288;0,237705;0
34102;0,259917;50,3;6;1;0;0;0;7240,027794;0,02285;0
34114;0,066947;66,1;6;0;4;0;0;6032,199023;0,137657;0
34121;0,31332;69,6;7;0;1;0;0;6234,43258;0,38846;0
34123;0,418821;50;6;1;1;1;1;3950,629958;0,291113;0
34131;0,148593;57;2;0;0;0;0;4791,365517;1,005725;0
34133;0,129742;27,1;4;0;0;0;0;2439,115775;0,684675;0
34137;0,154394;59,2;10;2;2;0;0;12095,88899;0,008511;0
34140;0,486627;35,2;12;3;2;0;0;9794,494822;0,042914;0
34143;0,35228;36,2;11;1;2;0;0;4314,058724;0,061598;0
34145;0,130485;46,3;6;1;0;0;0;5836,765837;0;1
34150;0,058834;39,2;8;0;3;0;0;6819,399509;0,08187;0
34156;0,538762;63,6;21;1;0;0;0;4018,688406;0,486097;0
34157;0,019083;66,5;5;0;0;0;0;3006,594415;0,029285;0
34159;0,79973;55,1;9;2;1;0;0;9148,531129;0,102623;0
34171;0,004852;77,1;3;0;0;0;0;6014,206222;0,012625;0
34174;0,119131;57,5;10;1;0;0;0;8360,203233;0,295112;0
34187;0,373803;59,5;5;1;0;0;0;3022,166188;0,418955;0
34196;0,417224;74,3;8;1;0;0;0;3406,507093;0,046039;0
34198;0,183096;44,2;12;1;0;0;0;3252,098644;0,029081;0
34201;0,116964;77,6;13;0;1;0;0;2919,692358;0,091361;0
34210;0,226559;79,1;8;0;0;0;0;6907,620274;0,061874;0
34215;0,43161;59,1;5;2;1;0;0;4645,795687;0,199702;0
34230;0,684406;50,2;4;1;3;0;0;2504,528709;1,01601;0
34232;0,501481;53,5;11;2;2;0;0;8790,389582;0,312264;0
34251;0,525023;51,4;8;1;0;0;0;3512,927225;0,244896;0
34265;0,200184;51,1;8;2;0;0;0;11002,59427;1,006744;0
34280;0,489061;62,3;13;2;3;0;0;7122,409429;0,305641;0
34297;0,504031;35;12;0;0;1;1;3892,569396;0,614058;0
34299;0,405191;35,1;12;0;1;0;0;2513,059654;0,309181;0
34300;1,331076;29,2;12;1;2;0;0;2001,647284;0,318711;0
34310;0,386034;29,2;8;2;0;0;0;2556,931479;0,16228;0
34320;0,340552;35,3;3;0;0;0;0;2519,719225;0,790008;0
34321;0,214484;43,4;8;1;0;0;0;7086,93975;0,010094;0
34325;0,275679;45,1;6;2;4;0;0;7910,60151;0,066916;0
34328;0,053765;81,7;10;0;0;0;0;2010,832441;0,051458;0
34333;0,281156;35,2;4;1;1;0;0;5876,452991;0,009957;0
34347;0,012647;41,1;5;0;1;0;0;7904,607688;0;0
34348;0,239842;79,3;17;1;1;0;0;5844,988792;0,15542;0
34350;0,602731;52,2;11;1;0;3;0;4134,399194;0,886814;0
34362;1,260121;45,3;10;2;1;2;0;3615,7817;0;1
34368;0,243064;36,1;7;0;1;0;0;3025,690422;0,304584;0
34371;0,170916;50,2;11;1;3;0;0;17396,89872;0,095058;0
34378;0,267405;55,5;14;1;2;2;0;18577,54439;0,716411;0
34382;0,006227;93,4;7;0;0;0;0;3595,084281;0,010276;0
34385;0,515218;29,1;12;2;2;0;0;5823,753806;0,196069;0
34388;0,743459;59,3;16;0;0;0;0;1863,006067;0,031202;0
34389;0,266251;57,3;9;1;1;0;0;9284,382418;0,114576;0
34391;5,823081;53,3;12;1;0;0;0;2405,887785;0,366392;0
34399;0,551603;89;9;0;0;1;1;2511,771499;0,341933;1
34417;0,747549;37,1;6;1;0;0;0;2806,708839;0,170856;0
34419;0,185938;54,3;17;0;1;0;0;10270,14765;0,442645;0
34444;0,220794;36,2;4;1;0;2;1;6691,457483;0,848367;0
34458;0,137835;39,1;14;0;1;1;0;8426,032408;0,135206;0
34462;0,440762;39,2;14;2;1;0;0;4066,669294;0,128214;0
34468;0,461903;56,2;8;3;0;0;0;5885,806149;0,47713;0
34474;0,416351;49,1;10;1;2;0;0;4393,319546;0,092684;0
34476;0,270497;40;10;0;2;2;1;5041,299493;0,993084;0
34483;0,025749;66,2;13;0;1;0;0;14420,03878;0,086828;0
34505;0,463217;42,1;4;1;3;1;0;2114,237036;0,408803;0
34509;0,120598;47;15;1;1;0;0;8818,370105;0,379692;0
34517;0,322425;66,4;6;0;3;4;2;3500,730444;1,001299;1
34524;0,346699;66,1;20;0;0;0;0;1679,262463;0,100876;0
34538;0,148432;57,3;3;0;0;0;0;3396,158177;0,90242;0
34549;0,185651;69,4;18;2;0;0;0;19646,08255;0,000208;0
34551;0,225963;53,3;12;0;0;0;0;6404,999023;0,369274;0
34552;0,358162;62,3;10;2;0;0;0;11026,87869;0,291186;0
34558;0,622753;63,3;12;1;0;0;0;5041,411504;0,040911;0
34561;0,618749;43,4;7;2;2;0;0;15625,93613;0;0
34562;0,309927;55,1;15;0;0;0;0;4943,598817;0,135354;0
34574;0,40362;48,2;8;0;0;0;0;1608,302152;0,191932;0
34596;0,323926;62,6;8;1;0;0;0;4770,083919;6,8e-05;0
34602;0,388913;38;3;1;2;1;2;3902,471386;1,009611;1
34605;0,386755;55,3;8;2;0;0;0;3619,814616;1,00504;0
34607;0,377591;52,3;9;4;0;0;0;5843,947386;0,014189;0
34611;0,594869;36,4;11;1;3;0;0;3621,731611;0,705168;0
34615;0,589812;54,4;24;1;0;1;0;3926,285627;0,339127;0
34638;0,096155;73,4;9;0;1;0;0;2681,267128;0,081401;0
34641;0,239346;60,1;8;2;0;1;0;12612,25804;0,014549;1
34644;0,099242;49,3;2;0;3;0;1;3326,547569;0,959658;1
34651;0,06495;57,3;15;0;0;0;0;11106,33255;0,002443;0
34652;0,548788;34;6;4;4;0;0;9607,550358;0,291178;0
34653;0,466373;52;14;1;1;0;0;5335,96536;0,477865;0
34661;0,209861;54,3;4;1;2;0;0;9882,438005;0,090663;0
34670;0,215441;55,5;3;1;0;0;0;6125,155768;0;0
34676;0,311512;62,1;26;1;0;0;0;3304,065509;0,252932;0
34694;0,227717;54,5;6;1;0;1;0;9044,635368;0,088365;0
34697;0,156028;65,4;7;2;0;0;0;12603,0967;0;0
34698;0,631521;77,6;10;1;0;0;0;4017,176097;0,254001;0
34701;0,332297;54,5;18;1;2;1;0;8711,887993;0,255996;0
34703;0,340853;60,6;5;2;0;5;0;6047,023091;0,920902;1
34719;0,282488;68,6;19;7;0;0;0;63705,76678;0,353861;0
34724;0,223428;71,6;12;1;0;0;0;10585,13543;0,213702;0
34736;0,322998;56;13;1;0;0;0;9985,041059;1,044484;0
34764;0,001451;50;0;0;0;0;0;2781,966712;1,002266;0
34769;0,075274;42,3;8;1;1;0;0;24735,80294;0,131364;0
34777;0,968661;27,1;9;1;3;0;0;2920,064275;0,214199;0
34782;0,262747;59,5;5;2;0;0;0;6355,049325;1,008754;0
34785;0,326676;65;20;2;0;0;0;10883,72184;0,176757;0
34786;0,422579;56,5;7;2;0;0;0;5836,921202;1,005129;0
34788;0,524454;44,4;11;2;0;1;0;6526,837404;0,457741;0
34797;0,004869;71,6;3;0;1;0;0;7055,720068;0,023034;0
34800;0,487511;53,1;12;1;2;0;0;2725,493593;0,00934;0
34802;0,008425;74,5;3;0;1;0;0;1681,149181;0,019974;0
34805;0,00025;60,3;11;0;0;0;0;4028,480634;0,000856;0
34806;0,013554;81,7;2;0;0;0;0;6259,664546;0,084589;0
34811;0,33887;43;11;3;1;0;0;10393,70018;0,370562;0
34818;0,773122;47;6;2;0;0;0;6513,139226;0,691561;0
34828;0,2879;51,1;9;2;2;1;0;14716,05569;0,675151;0
34840;0,006071;64,2;8;0;0;0;0;7279,942469;0,023526;0
34841;0,351712;32,1;5;1;2;0;0;4577,996941;0,057262;0
34847;5,042137;24,2;1;0;0;0;0;0;0,029268;0
34856;0,148355;52,4;11;1;0;0;0;8927,040863;0,019174;0
34858;0,615412;47,2;9;1;0;0;0;3763,519368;0,598684;0
34867;0,354828;56,3;18;1;1;1;0;6789,171794;0,178856;0
34868;0,25629;40,1;12;2;2;2;0;10591,72843;0,202637;0
34883;0,646193;63,1;8;1;1;0;0;6010,908067;0,076781;0
34884;0,343984;38,3;6;0;2;2;0;2625,54824;1,134885;0
